Process,Contribution,Unit
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",2.1888231473290244e-05,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",2.1522435757995244e-05,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",4.301410287000829e-06,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",2.5797332812973183e-06,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",1.6467474147483192e-06,CTUh
"copper mine operation and beneficiation, sulfide ore | copper concentrate, sulfide ore | Cutoff, U",1.0025943160299637e-06,CTUh
