Process,Contribution,Unit
"blasting | blasting | Cutoff, U",1.003939702734761,kg N-Eq
"blasting | blasting | Cutoff, U",0.504294676039899,kg N-Eq
"diesel, burned in building machine | diesel, burned in building machine | Cutoff, U",0.12168265497236468,kg N-Eq
"heat production, at hard coal industrial furnace 1-10MW | heat, district or industrial, other than natural gas | Cutoff, U",0.03731145919828426,kg N-Eq
"transport, freight, sea, container ship, heavy fuel oil | transport, freight, sea, container ship, heavy fuel oil | Cutoff, U",0.029912532577144255,kg N-Eq
