Process,Contribution,Unit
"electricity production, hydro, reservoir, alpine region | electricity, high voltage | Cutoff, U",8.349830603275416,m3 world Eq deprived
"hard coal mine operation and hard coal preparation | hard coal | Cutoff, U",6.431232441875288,m3 world Eq deprived
"electricity production, hydro, reservoir, alpine region | electricity, high voltage | Cutoff, U",6.298684985844365,m3 world Eq deprived
"electricity production, hydro, reservoir, non-alpine region | electricity, high voltage | Cutoff, U",4.310038449936822,m3 world Eq deprived
"capacitor production, auxilliaries and energy use | capacitor, auxilliaries and energy use | Cutoff, U",3.9991978101588606,m3 world Eq deprived
