Process,Contribution,Unit
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",2.1712362933235576e-06,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",2.1349506329695024e-06,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",4.266849123469913e-07,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",2.5590055250843126e-07,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",1.6335160550551444e-07,CTUh
"zinc mine operation | copper concentrate, sulfide ore | Cutoff, U",5.191466157209264e-08,CTUh
