Process,Contribution,Unit
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",1.8943662491165681e-06,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",1.8627076357666546e-06,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",3.7227523298264484e-07,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",2.2326882214197305e-07,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",1.425214607733792e-07,CTUh
