Process,Contribution,Unit
"treatment of waste wire plastic, municipal incineration FAE | waste wire plastic | Cutoff, U",47.33612651964082,kg CO2-Eq
"heat production, at hard coal industrial furnace 1-10MW | heat, district or industrial, other than natural gas | Cutoff, U",46.73691027994,kg CO2-Eq
"electricity production, lignite | electricity, high voltage | Cutoff, U",34.7360525847867,kg CO2-Eq
"natural gas venting from petroleum/natural gas production | natural gas, vented | Cutoff, U",34.25405849211521,kg CO2-Eq
"diesel, burned in building machine | diesel, burned in building machine | Cutoff, U",26.743015853750617,kg CO2-Eq
"unsaturated hydrocarbons production, steam cracking operation, average | ethylene | Cutoff, U",17.981463086603284,kg CO2-Eq
