Process,Contribution,Unit
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",5.4861528269786664e-08,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",5.394468343469287e-08,CTUh
"zinc mine operation | zinc concentrate | Cutoff, U",1.0797645932241243e-08,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",1.0781224711928465e-08,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",6.46594543342189e-09,CTUh
"gold production | gold | Cutoff, U",6.426732026792139e-09,CTUh
