Process,Contribution,Unit
"electricity production, hard coal, at coal mine power plant | electricity, high voltage, for internal use in coal mining | Cutoff, U",1.0089339000331161e-05,disease incidence
"magnesium production, pidgeon process | magnesium | Cutoff, U",4.1481614628965925e-06,disease incidence
"heat production, at hard coal industrial furnace 1-10MW | heat, district or industrial, other than natural gas | Cutoff, U",1.5687571525608727e-06,disease incidence
"blasting | blasting | Cutoff, U",1.1825370191439588e-06,disease incidence
"ferrosilicon production | ferrosilicon | Cutoff, U",1.0871025857748118e-06,disease incidence
