Process,Contribution,Unit
"electricity production, hard coal, at coal mine power plant | electricity, high voltage, for internal use in coal mining | Cutoff, U",1.0583004377608165e-05,disease incidence
"magnesium production, pidgeon process | magnesium | Cutoff, U",4.148189678838568e-06,disease incidence
"treatment of uranium tailing, non-radioactive emission | uranium tailing, non-radioactive emission | Cutoff, U",2.5441963655605837e-06,disease incidence
"heat production, at hard coal industrial furnace 1-10MW | heat, district or industrial, other than natural gas | Cutoff, U",1.687494198584828e-06,disease incidence
"diesel, burned in building machine | diesel, burned in building machine | Cutoff, U",1.6345180892158984e-06,disease incidence
"blasting | blasting | Cutoff, U",1.2324029440125993e-06,disease incidence
