Process,Contribution,Unit
"treatment of non-sulfidic tailing, off-site | non-sulfidic tailing, off-site | Cutoff, U",9738.231704955448,dimensionless
"transmission network construction, electricity, high voltage | transmission network, electricity, high voltage | Cutoff, U",5443.323449465993,dimensionless
"road construction | road | Cutoff, U",667.305598900575,dimensionless
"treatment of sulfidic tailings, from copper mine operation, tailings impoundment | sulfidic tailings, from copper mine operation | Cutoff, U",523.6904425498121,dimensionless
"softwood forestry, spruce, sustainable forest management | sawlog and veneer log, softwood, with bark, green, measured as green volume under bark | Cutoff, U",381.1788918219059,dimensionless
"treatment of sulfidic tailings, from copper mine operation, tailings impoundment | sulfidic tailings, from copper mine operation | Cutoff, U",377.34433480858695,dimensionless
