Process,Contribution,Unit
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",2.188823100105497e-05,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",2.1522435293651955e-05,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",4.301410194198555e-06,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",2.579733225639964e-06,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",1.6467473792199936e-06,CTUh
"treatment of copper scrap by electrolytic refining | copper, cathode | Cutoff, U",3.1047087451521165e-07,CTUh
