Process,Contribution,Unit
"diesel, burned in building machine | diesel, burned in building machine | Cutoff, U",0.05144798303718494,kg NMVOC-Eq
"natural gas venting from petroleum/natural gas production | natural gas, vented | Cutoff, U",0.038108109034610205,kg NMVOC-Eq
"diesel, burned in diesel-electric generating set, 10MW | diesel, burned in diesel-electric generating set, 10MW | Cutoff, U",0.031905528741432994,kg NMVOC-Eq
"electricity production, lignite | electricity, high voltage | Cutoff, U",0.020958452221704383,kg NMVOC-Eq
"blasting | blasting | Cutoff, U",0.012505334890118657,kg NMVOC-Eq
"transport, freight, sea, bulk carrier for dry goods, heavy fuel oil | transport, freight, sea, bulk carrier for dry goods, heavy fuel oil | Cutoff, U",0.010659038712552672,kg NMVOC-Eq
