Process,Contribution,Unit
"chloroform production | chloroform | APOS, U",4.670148430043083e-05,kg CFC-11-Eq
"chloroform production | chloroform | APOS, U",2.9781848898964556e-05,kg CFC-11-Eq
"wafer production, fabricated, for integrated circuit | wafer, fabricated, for integrated circuit | APOS, U",2.8869398161466556e-05,kg CFC-11-Eq
"chlorodifluoromethane production | chlorodifluoromethane | APOS, U",2.5822125494637168e-05,kg CFC-11-Eq
"chlorodifluoromethane production | chlorodifluoromethane | APOS, U",1.1915055161526619e-05,kg CFC-11-Eq
