Process,Contribution,Unit
"transport, freight, sea, ferry, heavy fuel oil | transport, freight, sea, ferry, heavy fuel oil | Cutoff, U",6.581762256114452e-10,CTUh
"welding, gas, steel | welding, gas, steel | Cutoff, U",5.0485638900712885e-11,CTUh
"heavy fuel oil production, petroleum refinery operation | heavy fuel oil | Cutoff, U",2.2299638187651364e-11,CTUh
"transport, freight, sea, tanker for petroleum, heavy fuel oil | transport, freight, sea, tanker for petroleum, heavy fuel oil | Cutoff, U",1.670096653882014e-11,CTUh
"treatment of basic oxygen furnace slag, residual material landfill | basic oxygen furnace slag | Cutoff, U",1.294089209045867e-11,CTUh
"welding, gas, steel | welding, gas, steel | Cutoff, U",1.2732116294978764e-11,CTUh
