Flow,UUID,Unit,Amount,Direction,UUID_provider,Transport_phase_codes
total_waste_disgregation,,LU,1,Input,,
MEXICO_waste_disgregation,,LU,1,Output,,
magnet_waste_disgregation",,LU,1,Output,,
connector_waste_disgregation",,LU,1,Output,,
