Flow,UUID,Unit,Amount,Direction,UUID_provider,Transport_phase_codes
MEXICO_CONVERTER,244c9417-86b0-4192-8b7c-14ddc3845038,LU,1,Input,ced2f9cc-64c5-4586-a19b-2e6d93bf3019,
magnet,b77a5219-8b30-4970-80d9-c907cd168900,LU,1,Input,9c78adc5-bfa6-49a2-85de-13b9af8b90ec,
connector_system,4e379e07-957d-4a75-9309-05b67f0252ad,LU,975.67,Input,19da36f5-dae3-48db-a007-5f4b86772d87,
system,,kg,182.010,Output,,
