Process,Contribution,Unit
"transport, freight, sea, ferry, heavy fuel oil | transport, freight, sea, ferry, heavy fuel oil | Cutoff, U",6.581763460080178e-10,CTUh
"diesel production, low-sulfur, petroleum refinery operation | diesel, low-sulfur | Cutoff, U",2.3829576630173206e-10,CTUh
"treatment of brake wear emissions, lorry | brake wear emissions, lorry | Cutoff, U",1.7980311945362826e-10,CTUh
"cast iron production | cast iron | Cutoff, U",1.412550580625869e-10,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",1.1544879253284846e-10,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",1.1351941446975408e-10,CTUh
