Process,Contribution,Unit
"transport, freight, sea, ferry, heavy fuel oil | transport, freight, sea, ferry, heavy fuel oil | Cutoff, U",9.646039106389849e-08,disease incidence
"electricity production, hard coal, at coal mine power plant | electricity, high voltage, for internal use in coal mining | Cutoff, U",2.016189775851842e-08,disease incidence
"diesel, burned in building machine | diesel, burned in building machine | Cutoff, U",1.609981794426407e-08,disease incidence
"treatment of tyre wear emissions, lorry | tyre wear emissions, lorry | Cutoff, U",1.4290578984856424e-08,disease incidence
"heavy fuel oil production, petroleum refinery operation | heavy fuel oil | Cutoff, U",1.2207048679398382e-08,disease incidence
"road construction | road | Cutoff, U",1.1893793539029062e-08,disease incidence
