Process,Contribution,Unit
"petroleum and gas production, offshore | natural gas, high pressure | Cutoff, U",6.452889550843594e-07,kg CFC-11-Eq
"chloroform production | chloroform | Cutoff, U",1.3737815193136926e-07,kg CFC-11-Eq
"purified terephthalic acid production | purified terephthalic acid | Cutoff, U",6.003265620364782e-08,kg CFC-11-Eq
"petroleum and gas production, offshore | natural gas, high pressure | Cutoff, U",4.630402785614872e-08,kg CFC-11-Eq
"refrigerant R134a production | tetrafluoroethane, R134a | Cutoff, U",4.488300217934817e-08,kg CFC-11-Eq
"petroleum and gas production, offshore | petroleum | Cutoff, U",4.3137281669779e-08,kg CFC-11-Eq
