Process,Contribution,Unit
"uranium production, in yellowcake, in-situ leaching | uranium, in yellowcake | Cutoff, U",0.06052896681064544,kg N-Eq
"diesel, burned in building machine | diesel, burned in building machine | Cutoff, U",0.017694792102366734,kg N-Eq
"treatment of spoil from lignite mining, in surface landfill | spoil from lignite mining | Cutoff, U",0.016749737705146445,kg N-Eq
"diesel, burned in diesel-electric generating set, 10MW | diesel, burned in diesel-electric generating set, 10MW | Cutoff, U",0.011355583345359847,kg N-Eq
"electricity production, lignite | electricity, high voltage | Cutoff, U",0.0075603605820814355,kg N-Eq
"blasting | blasting | Cutoff, U",0.004253499958683942,kg N-Eq
