Process,Contribution,Unit
"chlor-alkali electrolysis, average production | sodium hydroxide, without water, in 50% solution state | Cutoff, U",5.840351578690457e-09,CTUh
"treatment of residues, MSWI[F], waste wire plastic, residual material landfill | residues, MSWI[F], waste wire plastic | Cutoff, U",1.7102841376787977e-09,CTUh
"treatment of waste wire plastic, municipal incineration FAE | waste wire plastic | Cutoff, U",5.02000707232094e-10,CTUh
"chlor-alkali electrolysis, average production | chlorine, gaseous | Cutoff, U",2.0909288803157647e-10,CTUh
"treatment of waste cement, hydrated, residual material landfill | waste cement, hydrated | Cutoff, U",1.1085232403466096e-10,CTUh
"treatment of residues, MSWI[F], waste plastic, industrial electronics, residual material landfill | residues, MSWI[F], waste plastic, industrial electronics | Cutoff, U",1.0220027497121595e-10,CTUh
