Process,Contribution,Unit
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",2.1520113630071728e-07,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",2.1160469893292546e-07,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",4.229068860989281e-08,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",2.536347142369236e-08,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",1.619052298887426e-08,CTUh
"treatment of basic oxygen furnace slag, residual material landfill | basic oxygen furnace slag | Cutoff, U",6.103094398147247e-09,CTUh
