Process,Contribution,Unit
"treatment of uranium tailing, non-radioactive emission | uranium tailing, non-radioactive emission | Cutoff, U",2.4326890226804705e-06,disease incidence
"diesel, burned in building machine | diesel, burned in building machine | Cutoff, U",5.454685528977274e-07,disease incidence
"electricity production, hard coal, at coal mine power plant | electricity, high voltage, for internal use in coal mining | Cutoff, U",4.686858470184567e-07,disease incidence
"treatment of waste reinforced concrete, sorting plant | waste reinforced concrete | Cutoff, U",1.903682039616711e-07,disease incidence
"heat production, at hard coal industrial furnace 1-10MW | heat, district or industrial, other than natural gas | Cutoff, U",1.1593628716477065e-07,disease incidence
"treatment of waste reinforced concrete, collection for final disposal | waste reinforced concrete | Cutoff, U",1.0953714618896462e-07,disease incidence
