Process,Contribution,Unit
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",2.7965663293693012e-09,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",2.749830165140141e-09,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",5.495729151123159e-10,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",3.2960155972551014e-10,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",2.1039791993614334e-10,CTUh
"chloroform production | chloroform | Cutoff, U",1.5298264067631277e-10,CTUh
