Process,Contribution,Unit
"chlor-alkali electrolysis, membrane cell | potassium hydroxide | Cutoff, U",9.673247150079203e-09,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",4.364651553485546e-09,CTUh
"smelting of copper concentrate, sulfide ore | copper, anode | Cutoff, U",4.291709578298151e-09,CTUh
"chlor-alkali electrolysis, membrane cell | sodium hydroxide, without water, in 50% solution state | Cutoff, U",1.4251352342720772e-09,CTUh
"chlor-alkali electrolysis, average production | potassium hydroxide | Cutoff, U",8.97913151422512e-10,CTUh
"chlor-alkali electrolysis, membrane cell | chlorine, gaseous | Cutoff, U",8.624810145062482e-10,CTUh
